episode,reward,avg_team_return,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
1394,1262.8067952990532,1262.8067952990532,1,0.11469619343350916,0.0028590690344572067,-6.947633941968282,36180,21,0,10,nan,,
1395,1256.7280217409134,1256.7280217409134,1,0.11460443647876235,0.002761002234183252,-6.964159548282623,36200,20,0,10,nan,,
1396,1232.5574513673782,1232.5574513673782,1,0.11451275292957934,0.002770511016327267,-6.906057516733806,36224,24,0,10,nan,,
1397,1263.5773857831955,1263.5773857831955,1,0.11442114272723568,0.0027422505780123176,-6.936235825220744,36244,20,0,10,nan,,
1398,1233.816127717495,1233.816127717495,1,0.11432960581305389,0.002644025499466807,-6.737888813018799,36265,21,2,10,nan,,
1399,1263.9765325784683,1263.9765325784683,1,0.11423814212840344,0.0025286044459789992,-6.883251587549846,36285,20,0,10,nan,,
1400,1266.0856028795242,1266.0856028795242,1,0.11414675161470071,0.0025694479467347265,-6.885513782501221,36305,20,0,10,nan,,
1401,1266.0667917728424,1266.0667917728424,1,0.11405543421340895,0.0024505118723027407,-6.991562565167745,36325,20,0,10,nan,,
1402,1232.60668694973,1232.60668694973,1,0.11396418986603822,0.0023967872984940186,-6.9143220980962115,36349,24,0,10,nan,,
1403,1246.948007941246,1246.948007941246,1,0.11387301851414539,0.0026110078673809768,-6.921175479888916,36371,22,0,10,nan,,
1404,1263.9616140127182,1263.9616140127182,1,0.11378192009933406,0.0024386630742810667,-6.957555810610454,36391,20,0,10,nan,,
1405,1249.187519311905,1249.187519311905,1,0.1136908945632546,0.0025917244881081083,-7.194771409034729,36414,23,0,10,nan,,
1406,1244.863843679428,1244.863843679428,1,0.113599941847604,0.002463650773279369,-7.042242169380188,36438,24,0,10,nan,,
1407,1261.3630256652832,1261.3630256652832,1,0.1135090618941259,0.00257096984423697,-7.030293762683868,36458,20,0,10,nan,,
1408,1240.2526177167892,1240.2526177167892,1,0.1134182546446106,0.0023733568203169854,-6.991153319676717,36479,21,0,10,nan,,
1409,1245.4793229103088,1245.4793229103088,1,0.1133275200408949,0.0025426924791342267,-6.880100965499878,36500,21,0,10,nan,,
1410,1257.885050535202,1257.885050535202,1,0.11323685802486218,0.0024238460522610695,-6.990457117557526,36521,21,0,10,nan,,
1411,1262.5718864798546,1262.5718864798546,1,0.11314626853844229,0.0024980605987366287,-7.0241440534591675,36542,21,0,10,nan,,
1412,1263.7555308938026,1263.7555308938026,1,0.11305575152361153,0.0025228817481547593,-6.94973611831665,36562,20,0,10,nan,,
1413,1261.3681797385216,1261.3681797385216,1,0.11296530692239264,0.0024752158322371544,-7.0008438428243,36582,20,0,10,nan,,
1414,1238.6133096814156,1238.6133096814156,1,0.11287493467685472,0.0024949533690232784,-7.065061887105306,36605,23,0,10,nan,,
1415,1254.1889857053757,1254.1889857053757,1,0.11278463472911324,0.002676320495083928,-6.9508883357048035,36627,22,0,10,nan,,
1416,1215.090520143509,1215.090520143509,1,0.11269440702132995,0.0027011403664281325,-6.761200785636902,36654,27,2,10,nan,,
1417,1243.0527733564377,1243.0527733564377,1,0.11260425149571288,0.0026880634599365295,-7.077204525470734,36675,21,0,10,nan,,
1418,1266.6664510965347,1266.6664510965347,1,0.11251416809451631,0.0025376260047778485,-6.998961885770162,36692,17,0,10,nan,,
1419,1251.5223174095154,1251.5223174095154,1,0.1124241567600407,0.00251785593573004,-6.918464004993439,36712,20,0,10,nan,,
1420,1256.9049144387245,1256.9049144387245,1,0.11233421743463266,0.002538399992045015,-6.741513609886169,36734,22,0,10,nan,,
1421,1222.346509039402,1222.346509039402,1,0.11224435006068495,0.002390083732149963,-7.0030626853307085,36761,27,0,10,nan,,
1422,1236.4690735936165,1236.4690735936165,1,0.1121545545806364,0.002519612302421592,-6.925612847010295,36786,25,0,10,nan,,
1423,1237.448004245758,1237.448004245758,1,0.1120648309369719,0.0024158030282706022,-6.841621398925781,36810,24,2,10,nan,,
1424,1266.654045701027,1266.654045701027,1,0.11197517907222232,0.002485270000761375,-6.993882119655609,36827,17,0,10,nan,,
1425,1253.2681515216827,1253.2681515216827,1,0.11188559892896453,0.002344029014542078,-6.794499198595683,36850,23,0,10,nan,,
1426,1247.8694906830788,1247.8694906830788,1,0.11179609044982136,0.002663913543801755,-7.066496769587199,36871,21,0,10,nan,,
1427,1260.2849560379982,1260.2849560379982,1,0.1117066535774615,0.0024363248182150223,-6.99214522043864,36892,21,0,10,nan,,
1428,1242.4020908474922,1242.4020908474922,1,0.11161728825459953,0.0025620263962385557,-6.9251582225163775,36916,24,0,10,nan,,
1429,1244.5775468945503,1244.5775468945503,1,0.11152799442399584,0.002428900719678495,-7.1124072670936584,36935,19,0,10,nan,,
1430,1183.0733127593994,1183.0733127593994,1,0.11143877202845665,0.0026060732314363124,-6.984423375129699,36972,37,0,10,nan,,
1431,1264.6502771377563,1264.6502771377563,1,0.11134962101083387,0.002541080175433308,-7.071729958057404,36991,19,0,10,nan,,
1432,1250.488800227642,1250.488800227642,1,0.1112605413140252,0.0026039398314120867,-6.797009547551473,37012,21,0,10,nan,,
1433,1260.272989809513,1260.272989809513,1,0.11117153288097398,0.0027707106899470093,-7.105028748512268,37033,21,0,10,nan,,
1434,1263.5194010734558,1263.5194010734558,1,0.1110825956546692,0.002729959145653993,-7.014429370562236,37053,20,0,10,nan,,
1435,1228.9253396391869,1228.9253396391869,1,0.11099372957814546,0.0025514212999648103,-7.003016114234924,37078,25,6,10,nan,,
1436,1262.7696250081062,1262.7696250081062,1,0.11090493459448295,0.0023954426869750023,-6.9042763113975525,37099,21,0,10,nan,,
1437,1263.2388652563095,1263.2388652563095,1,0.11081621064680736,0.0025805280776694415,-6.936622063318889,37117,18,0,10,nan,,
1438,1257.6144744157791,1257.6144744157791,1,0.1107275576782899,0.002596917242044583,-7.150705456733704,37138,21,0,10,nan,,
1439,1262.76538926363,1262.76538926363,1,0.11063897563214727,0.002543483761837706,-6.829813202222188,37159,21,0,10,nan,,
1440,1265.0761970877647,1265.0761970877647,1,0.11055046445164154,0.0025236100094237677,-7.071869174639384,37180,21,0,10,nan,,
1441,1259.595416545868,1259.595416545868,1,0.11046202408008023,0.002483992648194544,-7.050268352031708,37199,19,0,10,nan,,
1442,1256.4096907377243,1256.4096907377243,1,0.11037365446081616,0.0027403023792430758,-6.941798388957977,37219,20,0,10,nan,,
1443,1265.1069111824036,1265.1069111824036,1,0.11028535553724751,0.002664341503987089,-6.89778999487559,37240,21,0,10,nan,,
1444,1253.8012278079987,1253.8012278079987,1,0.11019712725281772,0.002663786872290075,-6.98799455165863,37260,20,0,10,nan,,
1445,1229.6244750618935,1229.6244750618935,1,0.11010896955101546,0.0024887695534354343,-6.879861791928609,37290,30,0,10,nan,,
1446,1252.3776668310165,1252.3776668310165,1,0.11002088237537465,0.0024479667918058112,-7.097794095675151,37312,22,0,10,nan,,
1447,1261.0960338711739,1261.0960338711739,1,0.10993286566947434,0.0024543590378016235,-6.963162938753764,37332,20,0,10,nan,,
1448,1261.4240152835846,1261.4240152835846,1,0.10984491937693876,0.0024438835462206043,-6.788351893424988,37349,17,0,10,nan,,
1449,1257.5564723014832,1257.5564723014832,1,0.1097570434414372,0.002471767191309482,-7.059238990147908,37373,24,0,10,nan,,
1450,1248.6241018772125,1248.6241018772125,1,0.10966923780668406,0.0026339472504332663,-6.7957592606544495,37393,20,0,10,nan,,
1451,1253.9118409752846,1253.9118409752846,1,0.1095815024164387,0.002400577761000022,-6.96185040473938,37413,20,0,10,nan,,
1452,1264.1719902157784,1264.1719902157784,1,0.10949383721450555,0.002439424314070493,-7.012166976928711,37435,22,0,10,nan,,
1453,1248.0635027885437,1248.0635027885437,1,0.10940624214473395,0.002536604297347367,-6.945340911547343,37456,21,0,10,nan,,
1454,1261.8022873401642,1261.8022873401642,1,0.10931871715101815,0.0026767076225951312,-7.0127947727839155,37478,22,0,10,nan,,
1455,1266.1648092269897,1266.1648092269897,1,0.10923126217729734,0.002540401299484074,-6.878147065639496,37498,20,0,10,nan,,
1456,1250.8618232607841,1250.8618232607841,1,0.1091438771675555,0.0025779408072897545,-6.988366802533467,37521,23,0,10,nan,,
1457,1253.5898718833923,1253.5898718833923,1,0.10905656206582146,0.002665969147346914,-7.082630117734273,37541,20,0,10,nan,,
1458,1262.2117721438408,1262.2117721438408,1,0.1089693168161688,0.0025068477843888104,-6.935910880565643,37560,19,0,10,nan,,
1459,1257.8456810116768,1257.8456810116768,1,0.10888214136271586,0.002545554598327726,-7.084377408027649,37581,21,0,10,nan,,
1460,1213.7123566269875,1213.7123566269875,1,0.10879503564962568,0.002609692897143153,-7.013024091720581,37607,26,0,10,nan,,
1461,1252.3190072774887,1252.3190072774887,1,0.10870799962110599,0.0026733078178949655,-6.893275856971741,37626,19,0,10,nan,,
1462,1265.6147758960724,1265.6147758960724,1,0.1086210332214091,0.0025461451848968865,-7.034021735191345,37644,18,0,10,nan,,
1463,1226.7796946763992,1226.7796946763992,1,0.10853413639483198,0.0027543555188458413,-6.957069456577301,37665,21,0,10,nan,,
1464,1263.8530007600784,1263.8530007600784,1,0.1084473090857161,0.002613712486345321,-6.980791926383972,37685,20,0,10,nan,,
1465,1180.7271370887756,1180.7271370887756,1,0.10836055123844753,0.0024521385286269443,-6.796259880065918,37713,28,12,10,nan,,
1466,1250.2766281366348,1250.2766281366348,1,0.10827386279745677,0.0024435379425995054,-7.092361330986023,37732,19,0,10,nan,,
1467,1238.6545888781548,1238.6545888781548,1,0.1081872437072188,0.002465942670824006,-7.169088403383891,37760,28,2,10,nan,,
1468,1267.1427102088928,1267.1427102088928,1,0.10810069391225302,0.0024554156843805686,-6.9475274085998535,37779,19,0,10,nan,,
1469,1265.158943593502,1265.158943593502,1,0.10801421335712322,0.0027048437914345413,-6.9194425741831465,37800,21,0,10,nan,,
1470,1270.7816276550293,1270.7816276550293,1,0.10792780198643752,0.002502570569049567,-6.857060194015503,37815,15,0,10,nan,,
1471,1248.375412106514,1248.375412106514,1,0.10784145974484836,0.0024910583548868694,-6.8561802705128985,37838,23,0,10,nan,,
1472,1263.5930771231651,1263.5930771231651,1,0.10775518657705248,0.0024223538697697223,-6.659010112285614,37858,20,0,10,nan,,
1473,1241.9987103939056,1241.9987103939056,1,0.10766898242779083,0.0025013817183207722,-6.9775044520696,37877,19,4,10,nan,,
1474,1245.198911368847,1245.198911368847,1,0.10758284724184859,0.002440743212355301,-7.021374583244324,37898,21,0,10,nan,,
1475,1254.940179824829,1254.940179824829,1,0.10749678096405511,0.0024241487068744996,-6.974109848340352,37922,24,0,10,nan,,
1476,1261.1482546329498,1261.1482546329498,1,0.10741078353928386,0.002288000663975254,-6.9699943860371905,37942,20,0,10,nan,,
1477,1266.071832895279,1266.071832895279,1,0.10732485491245243,0.0026422551251016556,-6.915633201599121,37962,20,0,10,nan,,
1478,1248.0257566571236,1248.0257566571236,1,0.10723899502852247,0.0025424016872420906,-7.034726977348328,37983,21,0,10,nan,,
1479,1261.7421658039093,1261.7421658039093,1,0.10715320383249964,0.0025382042804267257,-7.050924619038899,38005,22,0,10,nan,,
1480,1237.6840178370476,1237.6840178370476,1,0.10706748126943363,0.00258616392481296,-6.8842811187108355,38029,24,0,10,nan,,
1481,1265.3842475414276,1265.3842475414276,1,0.10698182728441809,0.00247303799551446,-7.019714415073395,38047,18,0,10,nan,,
1482,1259.701687335968,1259.701687335968,1,0.10689624182259055,0.002412829059176147,-6.667266309261322,38066,19,0,10,nan,,
1483,1259.6594483852386,1259.6594483852386,1,0.10681072482913248,0.002446006995160133,-7.199856678644816,38085,19,0,10,nan,,
1484,1264.4896970391273,1264.4896970391273,1,0.10672527624926917,0.0023257869586814197,-6.896181166172028,38107,22,0,10,nan,,
1485,1239.6480331420898,1239.6480331420898,1,0.10663989602826975,0.0025471165077760815,-6.994211832682292,38126,19,0,10,nan,,
1486,1255.0204107761383,1255.0204107761383,1,0.10655458411144712,0.002516446285881102,-6.774610161781311,38147,21,0,10,nan,,
1487,1232.028632581234,1232.028632581234,1,0.10646934044415797,0.0024588572608384616,-7.1699778238932295,38169,22,0,10,nan,,
1488,1232.1918193101883,1232.1918193101883,1,0.10638416497180264,0.002510274923406541,-6.950028618176778,38191,22,0,10,nan,,
1489,1262.7877923250198,1262.7877923250198,1,0.1062990576398252,0.0025169851772564775,-6.952924132347107,38212,21,0,10,nan,,
1490,1250.9447721242905,1250.9447721242905,1,0.10621401839371333,0.0025034535792656243,-6.895848274230957,38235,23,0,10,nan,,
1491,1259.310150563717,1259.310150563717,1,0.10612904717899836,0.0025472667766734958,-7.035416920979817,38257,22,0,10,nan,,
1492,1247.0197409391403,1247.0197409391403,1,0.10604414394125516,0.0025073916040128097,-7.0104212164878845,38274,17,0,10,nan,,
1493,1265.492977321148,1265.492977321148,1,0.10595930862610216,0.002531530475243926,-7.150221109390259,38292,18,0,10,nan,,
1494,1261.196982562542,1261.196982562542,1,0.10587454117920127,0.002646646334324032,-6.925289630889893,38312,20,0,10,nan,,
1495,1258.5332288742065,1258.5332288742065,1,0.10578984154625791,0.0025576880085282027,-7.043077111244202,38332,20,0,10,nan,,
1496,1250.4181691408157,1250.4181691408157,1,0.1057052096730209,0.002398196421563625,-6.93444299697876,38353,21,0,10,nan,,
1497,1257.7122180461884,1257.7122180461884,1,0.10562064550528248,0.002715311269275844,-6.866805672645569,38374,21,0,10,nan,,
1498,1249.6239122748375,1249.6239122748375,1,0.10553614898887825,0.002828345540910959,-7.042725622653961,38393,19,0,10,nan,,
1499,1255.2362260222435,1255.2362260222435,1,0.10545172006968714,0.002634254517033696,-6.883010029792786,38414,21,0,10,nan,,
1500,1260.0073381066322,1260.0073381066322,1,0.1053673586936314,0.002590321912430227,-7.0920674204826355,38435,21,0,10,1261.96896058321,1,10
1501,1242.421744942665,1242.421744942665,1,0.10528306480667649,0.002468142192810774,-6.870357235272725,38459,24,2,10,nan,,
1502,1261.2329460382462,1261.2329460382462,1,0.10519883835483114,0.0026423990144394337,-7.041292190551758,38479,20,0,10,nan,,
1503,1240.7369408011436,1240.7369408011436,1,0.10511467928414728,0.0025456574997709445,-6.973777731259664,38502,23,0,10,nan,,
1504,1256.6861686110497,1256.6861686110497,1,0.10503058754071996,0.0025875865016132594,-6.804797291755676,38522,20,0,10,nan,,
1505,1255.6723935604095,1255.6723935604095,1,0.10494656307068738,0.0023339259205386043,-6.984837333361308,38540,18,0,10,nan,,
1506,1260.2563204169273,1260.2563204169273,1,0.10486260582023083,0.0025070321513339876,-6.771048963069916,38561,21,0,10,nan,,
1507,1244.139343738556,1244.139343738556,1,0.10477871573557464,0.0023738593930223337,-6.915212273597717,38586,25,0,10,nan,,
1508,1230.5624982714653,1230.5624982714653,1,0.10469489276298617,0.0025275819311251064,-7.008764863014221,38612,26,0,10,nan,,
1509,1260.2789775133133,1260.2789775133133,1,0.10461113684877578,0.0026694794534705578,-7.082179963588715,38633,21,0,10,nan,,
1510,1204.6780285835266,1204.6780285835266,1,0.10452744793929676,0.0025989156759654484,-6.897970954577128,38657,24,10,10,nan,,
1511,1261.2173684835434,1261.2173684835434,1,0.10444382598094532,0.0024934191955253483,-7.053976893424988,38677,20,0,10,nan,,
1512,1238.0849861502647,1238.0849861502647,1,0.10436027092016055,0.002324797635083087,-7.126826882362366,38703,26,4,10,nan,,
1513,1260.3426477909088,1260.3426477909088,1,0.10427678270342441,0.002457510481084076,-6.953819314638774,38724,21,0,10,nan,,
1514,1262.226202249527,1262.226202249527,1,0.10419336127726167,0.002356118056923151,-7.015128135681152,38743,19,0,10,nan,,
1515,1262.7007599473,1262.7007599473,1,0.10411000658823986,0.002430950441824583,-6.950836340586345,38764,21,0,10,nan,,
1516,1246.8894702196121,1246.8894702196121,1,0.10402671858296927,0.002403476112522185,-6.9199013113975525,38786,22,0,10,nan,,
1517,1255.2602806687355,1255.2602806687355,1,0.10394349720810289,0.0025771610671654344,-6.8729588985443115,38807,21,0,10,nan,,
1518,1239.5575197339058,1239.5575197339058,1,0.10386034241033641,0.002547553963571166,-7.003711263338725,38829,22,0,10,nan,,
1519,1259.541896224022,1259.541896224022,1,0.10377725413640813,0.0025843112671282142,-6.913664817810059,38851,22,0,10,nan,,
1520,1242.6810457110405,1242.6810457110405,1,0.103694232333099,0.0023753282778974003,-7.05920151869456,38872,21,0,10,nan,,
1521,1257.0168484449387,1257.0168484449387,1,0.10361127694723252,0.002530360477976501,-7.094725449879964,38894,22,0,10,nan,,
1522,1264.4669880867004,1264.4669880867004,1,0.10352838792567473,0.0025748345186002554,-7.108185887336731,38913,19,0,10,nan,,
1523,1258.6138145923615,1258.6138145923615,1,0.10344556521533418,0.0026171610224992037,-7.077146053314209,38933,20,0,10,nan,,
1524,1257.6317917108536,1257.6317917108536,1,0.10336280876316191,0.0025747090694494545,-6.857232213020325,38954,21,0,10,nan,,
1525,1266.1248283982277,1266.1248283982277,1,0.10328011851615138,0.0026932263863272965,-6.945469578107198,38974,20,0,10,nan,,
1526,1264.847697019577,1264.847697019577,1,0.10319749442133845,0.0026350630359956995,-7.025358974933624,38990,16,0,10,nan,,
1527,1245.1887254714966,1245.1887254714966,1,0.10311493642580138,0.002588856685906649,-6.998840808868408,39011,21,0,10,nan,,
1528,1260.2374219298363,1260.2374219298363,1,0.10303244447666074,0.00228830116490523,-7.020425915718079,39032,21,0,10,nan,,
1529,1261.0681223869324,1261.0681223869324,1,0.1029500185210794,0.002287040598457679,-6.855503559112549,39052,20,0,10,nan,,
1530,1265.39745926857,1265.39745926857,1,0.10286765850626255,0.0024883734062314034,-6.920694708824158,39073,21,0,10,nan,,
1531,1261.309933245182,1261.309933245182,1,0.10278536437945754,0.0023766569211147726,-7.119682848453522,39090,17,0,10,nan,,
1532,1250.2579382658005,1250.2579382658005,1,0.10270313608795396,0.0024407350399997087,-6.961819887161255,39111,21,0,10,nan,,
1533,1266.154361128807,1266.154361128807,1,0.1026209735790836,0.002275829017162323,-7.0008633732795715,39131,20,0,10,nan,,
1534,1264.2787992954254,1264.2787992954254,1,0.10253887680022034,0.0024412259275171286,-6.842996954917908,39153,22,0,10,nan,,
1535,1257.6281244754791,1257.6281244754791,1,0.10245684569878016,0.00244389507570304,-6.876329938570659,39174,21,0,10,nan,,
1536,1240.8825073838234,1240.8825073838234,1,0.10237488022222113,0.0023087957670213655,-6.884181380271912,39197,23,4,10,nan,,
1537,1256.5831969976425,1256.5831969976425,1,0.10229298031804335,0.002331713134481106,-6.987131237983704,39214,17,0,10,nan,,
1538,1261.667468905449,1261.667468905449,1,0.10221114593378891,0.002381474696449004,-7.053049087524414,39236,22,0,10,nan,,
